1702341629.18 39 16 0 0 0
1702341629.18 40 -1 0 0 0
1702341629.18 41 -36 0 0 0
1702341629.18 42 -50 0 0 0
1702341629.18 43 -35 0 0 0
1702341629.18 44 -20 0 0 0
1702341629.19 45 -8 0 0 0
1702341629.19 46 -5 0 0 0
1702341629.19 47 -34 0 0 0
1702341629.19 48 -46 0 0 0
1702341629.21 49 -12 0 0 0
1702341629.21 50 26 0 0 0
1702341629.21 51 23 0 0 0
1702341629.21 52 -2 0 0 0
1702341629.21 53 -5 0 0 0
1702341629.21 54 0 0 0 0
1702341629.21 55 0 0 0 0
1702341629.21 56 -4 0 0 0
1702341629.21 57 -9 0 0 0
1702341629.21 58 -12 0 0 0
1702341629.21 59 -13 0 0 0
1702341629.21 60 -24 0 0 0
1702341629.21 61 -21 0 0 0
1702341629.21 62 -7 0 0 0
1702341629.21 63 4 0 0 0
1702341629.21 64 -6 0 0 0
1702341629.22 65 -23 0 0 0
1702341629.22 66 -13 0 0 0
1702341629.22 67 20 0 0 0
1702341629.22 68 23 0 0 0
1702341629.22 69 4 0 0 0
1702341629.22 70 -13 0 0 0
1702341629.22 71 -35 0 0 0
1702341629.22 72 -36 0 0 0
1702341629.22 73 -13 0 0 0
1702341629.22 74 6 0 0 0
1702341629.22 75 12 0 0 0
1702341629.22 76 -6 0 0 0
1702341629.22 77 -23 0 0 0
1702341629.22 78 -11 0 0 0
1702341629.22 79 4 0 0 0
1702341629.22 80 12 0 0 0
1702341629.22 81 32 0 0 0
1702341629.22 82 54 0 0 0
1702341629.22 83 53 0 0 0
1702341629.22 84 22 0 0 0
1702341629.22 85 9 0 0 0
1702341629.22 86 11 0 0 0
1702341629.22 87 -5 0 0 0
1702341629.22 88 -36 0 0 0
1702341629.22 89 -40 0 0 0
1702341629.22 90 -10 0 0 0
1702341629.22 91 19 0 0 0
1702341629.22 92 20 0 0 0
1702341629.22 93 -1 0 0 0
1702341629.22 94 -10 0 0 0
1702341629.22 95 2 0 0 0
1702341629.22 96 -2 0 0 0
1702341629.22 97 -30 0 0 0
1702341629.22 98 -65 0 0 0
1702341629.26 99 -85 0 0 0
1702341629.26 0 -99 0 0 0
1702341629.26 1 -103 0 0 0
1702341629.26 2 -91 0 0 0
1702341629.26 3 -69 0 0 0
1702341629.26 4 -45 0 0 0
1702341629.26 5 -28 0 0 0
1702341629.26 6 -19 0 0 0
1702341629.26 7 -12 0 0 0
1702341629.26 8 -3 0 0 0
1702341629.26 9 -2 0 0 0
1702341629.26 10 3 0 0 0
1702341629.26 11 22 0 0 0
1702341629.26 12 34 0 0 0
1702341629.26 13 27 0 0 0
1702341629.26 14 33 0 0 0
1702341629.26 15 41 0 0 0
1702341629.26 16 44 0 0 0
1702341629.26 17 45 0 0 0
1702341629.26 18 37 0 0 0
1702341629.29 19 32 0 0 0
1702341629.29 20 38 0 0 0
1702341629.29 21 72 0 0 0
1702341629.29 22 91 0 0 0
1702341629.29 23 60 0 0 0
1702341629.29 24 35 0 0 0
1702341629.29 25 50 0 0 0
1702341629.29 26 54 0 0 0
1702341629.29 27 36 0 0 0
1702341629.29 28 24 0 0 0
1702341629.3 29 11 0 0 0
1702341629.3 30 0 0 0 0
1702341629.3 31 -12 0 0 0
1702341629.3 32 -6 0 0 0
1702341629.3 33 5 0 0 0
1702341629.3 34 -5 0 0 0
1702341629.3 35 -29 0 0 0
1702341629.3 36 -30 0 0 0
1702341629.3 37 -10 0 0 0
1702341629.3 38 0 0 0 0
1702341629.33 39 -12 0 0 0
1702341629.33 40 -38 0 0 0
1702341629.33 41 -40 0 0 0
1702341629.33 42 -13 0 0 0
1702341629.33 43 -3 0 0 0
1702341629.33 44 -18 0 0 0
1702341629.33 45 -38 0 0 0
1702341629.33 46 -58 0 0 0
1702341629.33 47 -67 0 0 0
1702341629.33 48 -60 0 0 0
1702341629.33 49 -60 0 0 0
1702341629.33 50 -53 0 0 0
1702341629.33 51 -41 0 0 0
1702341629.33 52 -45 0 0 0
1702341629.33 53 -74 0 0 0
1702341629.33 54 -103 0 0 0
1702341629.34 55 -113 0 0 0
1702341629.34 56 -114 0 0 0
1702341629.34 57 -97 0 0 0
1702341629.34 58 -84 0 0 0
1702341629.39 59 -89 0 0 0
1702341629.39 60 -86 0 0 0
1702341629.39 61 -57 0 0 0
1702341629.39 62 -19 0 0 0
1702341629.39 63 -21 0 0 0
1702341629.39 64 -62 0 0 0
1702341629.39 65 -93 0 0 0
1702341629.39 66 -99 0 0 0
1702341629.39 67 -91 0 0 0
1702341629.39 68 -72 0 0 0
1702341629.39 69 -43 0 0 0
1702341629.39 70 -24 0 0 0
1702341629.39 71 -35 0 0 0
1702341629.39 72 -45 0 0 0
1702341629.39 73 -45 0 0 0
1702341629.39 74 -43 0 0 0
1702341629.39 75 -35 0 0 0
1702341629.39 76 -26 0 0 0
1702341629.39 77 -24 0 0 0
1702341629.39 78 -34 0 0 0
1702341629.39 79 -39 0 0 0
