1702341403.88 33 -49 0 0 0
1702341403.88 34 -71 0 0 0
1702341403.88 35 -82 0 0 0
1702341403.88 36 -23 0 0 0
1702341403.88 37 60 0 0 0
1702341403.88 38 50 0 0 0
1702341403.88 39 -36 0 0 0
1702341403.88 40 -18 0 0 0
1702341403.88 41 49 0 0 0
1702341403.88 42 9 0 0 0
1702341403.88 43 -46 0 0 0
1702341403.88 44 -59 0 0 0
1702341403.88 45 -35 0 0 0
1702341403.88 46 -34 0 0 0
1702341403.88 47 -58 0 0 0
1702341403.88 48 -118 0 0 0
1702341403.91 49 -132 0 0 0
1702341403.91 50 -46 0 0 0
1702341403.92 51 3 0 0 0
1702341403.92 52 -13 0 0 0
1702341403.92 53 2 0 0 0
1702341403.92 54 20 0 0 0
1702341403.92 55 -43 0 0 0
1702341403.92 56 -101 0 0 0
1702341403.92 57 -93 0 0 0
1702341403.92 58 -85 0 0 0
1702341403.92 59 -91 0 0 0
1702341403.92 60 -91 0 0 0
1702341403.92 61 -75 0 0 0
1702341403.92 62 -83 0 0 0
1702341403.92 63 -102 0 0 0
1702341403.92 64 -126 0 0 0
1702341403.92 65 -146 0 0 0
1702341403.92 66 -122 0 0 0
1702341403.92 67 -49 0 0 0
1702341403.92 68 0 0 0 0
1702341403.95 69 1 0 0 0
1702341403.95 70 -26 0 0 0
1702341403.95 71 -58 0 0 0
1702341403.95 72 -67 0 0 0
1702341403.95 73 -113 0 0 0
1702341403.95 74 -163 0 0 0
1702341403.95 75 -141 0 0 0
1702341403.95 76 -91 0 0 0
1702341403.95 77 -75 0 0 0
1702341403.95 78 -70 0 0 0
1702341403.96 79 -66 0 0 0
1702341403.96 80 -90 0 0 0
1702341403.96 81 -105 0 0 0
1702341403.96 82 -54 0 0 0
1702341403.96 83 40 0 0 0
1702341403.96 84 65 0 0 0
1702341403.96 85 12 0 0 0
1702341403.96 86 -40 0 0 0
1702341403.96 87 -54 0 0 0
1702341403.96 88 -50 0 0 0
1702341403.99 89 -120 0 0 0
1702341403.99 90 -185 0 0 0
1702341403.99 91 -147 0 0 0
1702341403.99 92 -116 0 0 0
1702341403.99 93 -121 0 0 0
1702341403.99 94 -91 0 0 0
1702341403.99 95 -68 0 0 0
1702341403.99 96 -73 0 0 0
1702341403.99 97 -53 0 0 0
1702341403.99 98 21 0 0 0
1702341404.0 99 71 0 0 0
1702341404.0 0 37 0 0 0
1702341404.0 1 -36 0 0 0
1702341404.0 2 -74 0 0 0
1702341404.0 3 -44 0 0 0
1702341404.0 4 -5 0 0 0
1702341404.0 5 -38 0 0 0
1702341404.0 6 -92 0 0 0
1702341404.0 7 -114 0 0 0
1702341404.0 8 -97 0 0 0
1702341404.03 9 -75 0 0 0
1702341404.03 10 -76 0 0 0
1702341404.03 11 -54 0 0 0
1702341404.03 12 -1 0 0 0
1702341404.03 13 -9 0 0 0
1702341404.03 14 -84 0 0 0
1702341404.03 15 -124 0 0 0
1702341404.03 16 -84 0 0 0
1702341404.03 17 -2 0 0 0
1702341404.04 18 38 0 0 0
1702341404.04 19 33 0 0 0
1702341404.04 20 21 0 0 0
1702341404.04 21 7 0 0 0
1702341404.04 22 -29 0 0 0
1702341404.04 23 -55 0 0 0
1702341404.04 24 -54 0 0 0
1702341404.04 25 -60 0 0 0
1702341404.04 26 -74 0 0 0
1702341404.04 27 -28 0 0 0
1702341404.04 28 27 0 0 0
1702341404.11 29 19 0 0 0
1702341404.11 30 -38 0 0 0
1702341404.11 31 -97 0 0 0
1702341404.11 32 -132 0 0 0
1702341404.11 33 -102 0 0 0
1702341404.11 34 -29 0 0 0
1702341404.11 35 -2 0 0 0
1702341404.11 36 -20 0 0 0
1702341404.11 37 -30 0 0 0
1702341404.11 38 -28 0 0 0
1702341404.14 39 -6 0 0 0
1702341404.14 40 8 0 0 0
1702341404.14 41 -20 0 0 0
1702341404.14 42 -5 0 0 0
1702341404.14 43 40 0 0 0
1702341404.14 44 74 0 0 0
1702341404.14 45 64 0 0 0
1702341404.14 46 10 0 0 0
1702341404.14 47 -40 0 0 0
1702341404.14 48 -41 0 0 0
1702341404.14 49 -1 0 0 0
1702341404.14 50 -6 0 0 0
1702341404.14 51 -49 0 0 0
1702341404.14 52 -55 0 0 0
1702341404.14 53 -17 0 0 0
1702341404.14 54 26 0 0 0
1702341404.14 55 8 0 0 0
1702341404.14 56 -17 0 0 0
1702341404.14 57 44 0 0 0
1702341404.14 58 99 0 0 0
1702341404.14 59 27 0 0 0
1702341404.14 60 -85 0 0 0
1702341404.14 61 -113 0 0 0
1702341404.14 62 -52 0 0 0
1702341404.14 63 -6 0 0 0
1702341404.14 64 6 0 0 0
1702341404.14 65 -21 0 0 0
